"hotel_name";"food";"location";"rating";"delivery_time";"offer_percentage";"offer_upto"
"Suchali's Artisan Bakehouse";"Bakery";"Kandivali East";4.6;18;"20";"50"
"LeanCrust Pizza- ThinCrust Experts";"Pizzas";"Kandivali East";4.4;22;"50";"100"
"LeanCrust Pizza- ThinCrust Experts";"Italian";"Kandivali East";4.4;22;"50";"100"
"LeanCrust Pizza- ThinCrust Experts";"Desserts";"Kandivali East";4.4;22;"50";"100"
"Pure Veg Meals by Lunchbox";"Biryani";"Kandivali East";4.2;24;"40";"80"
"Pure Veg Meals by Lunchbox";"North Indian";"Kandivali East";4.2;24;"40";"80"
"Pure Veg Meals by Lunchbox";"Desserts";"Kandivali East";4.2;24;"40";"80"
"Pure Veg Meals by Lunchbox";"Beverages";"Kandivali East";4.2;24;"40";"80"
"The J";"American";"Kandivali East";4.5;18;"0";"Not Available"
"The J";"Snacks";"Kandivali East";4.5;18;"0";"Not Available"
"The J";"Desserts";"Kandivali East";4.5;18;"0";"Not Available"
"Smokin' Joe's";"Italian";"Kandivali East";3.9;34;"20";"50"
"Smokin' Joe's";"Pizzas";"Kandivali East";3.9;34;"20";"50"
"BOOM Sandwich - Sub of India";"Snacks";"Kandivali East";4.3;18;"50";"100"
"BOOM Sandwich - Sub of India";"Indian";"Kandivali East";4.3;18;"50";"100"
"BOOM Sandwich - Sub of India";"Desserts";"Kandivali East";4.3;18;"50";"100"
"7th Heaven";"Bakery";"Kandivali East";3.8;16;"50";"100"
"7th Heaven";"Desserts";"Kandivali East";3.8;16;"50";"100"
"Itminaan Matka Biryani - Slow Cooked";"Biryani";"Kandivali East";4.0;27;"60";"120"
"Itminaan Matka Biryani - Slow Cooked";"North Indian";"Kandivali East";4.0;27;"60";"120"
"Itminaan Matka Biryani - Slow Cooked";"Mughlai";"Kandivali East";4.0;27;"60";"120"
"NOTO - Ice Creams & Desserts";"Ice Cream";"Kandivali East";4.6;15;"Not Available";"799"
"Moussestruck";"Ice Cream";"Kandivali East";4.7;25;"Not Available";"499"
"Moussestruck";"Desserts";"Kandivali East";4.7;25;"Not Available";"499"
"Moussestruck";"Sweets";"Kandivali East";4.7;25;"Not Available";"499"
"Surbhi Sweets And Snacks";"Sweets";"Kandivali East";4.2;24;"Not Available";"599"
"Surbhi Sweets And Snacks";"Chaat";"Kandivali East";4.2;24;"Not Available";"599"
"Surbhi Sweets And Snacks";"Snacks";"Kandivali East";4.2;24;"Not Available";"599"
"Surbhi Sweets And Snacks";"Desserts";"Kandivali East";4.2;24;"Not Available";"599"
"Surbhi Sweets And Snacks";"Beverages";"Kandivali East";4.2;24;"Not Available";"599"
"Surbhi Sweets And Snacks";"Indian";"Kandivali East";4.2;24;"Not Available";"599"
"Tiffin Box";"Biryani";"Kandivali East";4.1;27;"30";"75"
"Tiffin Box";"Beverages";"Kandivali East";4.1;27;"30";"75"
"Tiffin Box";"North Eastern";"Kandivali East";4.1;27;"30";"75"
"Waffle Cart";"Desserts";"Borivali";3.8;30;"0";"Not Available"
"Waffle Cart";"Snacks";"Borivali";3.8;30;"0";"Not Available"
"Waffle Cart";"Thalis";"Borivali";3.8;30;"0";"Not Available"
"Madno - House of Sundaes";"Ice Cream";"Kandivali East";4.1;26;"40";"80"
"Madno - House of Sundaes";"Beverages";"Kandivali East";4.1;26;"40";"80"
"Gourmet Ice Cream Cakes by Baskin Robbins";"Ice Cream Cakes";"Kandivali East";4.3;20;"20";"50"
"Gourmet Ice Cream Cakes by Baskin Robbins";"Desserts";"Kandivali East";4.3;20;"20";"50"
"Gourmet Ice Cream Cakes by Baskin Robbins";"Ice Cream";"Kandivali East";4.3;20;"20";"50"
"Gourmet Ice Cream Cakes by Baskin Robbins";"Bakery";"Kandivali East";4.3;20;"20";"50"
"Jumboking Indian Burger";"American";"Kandivali East";4.5;25;"Not Available";"449"
"Jumboking Indian Burger";"Mexican";"Kandivali East";4.5;25;"Not Available";"449"
"Jumboking Indian Burger";"Fast Food";"Kandivali East";4.5;25;"Not Available";"449"
"Jumboking Indian Burger";"Snacks";"Kandivali East";4.5;25;"Not Available";"449"
"Jumboking Indian Burger";"Beverages";"Kandivali East";4.5;25;"Not Available";"449"
"Khana Khazana";"Indian";"Borivali";4.6;32;"0";"Not Available"
"Khana Khazana";"Chinese";"Borivali";4.6;32;"0";"Not Available"
"Tea Post";"Beverages";"Kandivali East";4.1;36;"Not Available";"449"
"Pizza Hut";"Pizzas";"Kandivali East";4.2;28;"Not Available";"179"
"Momo Mia";"Chinese";"Kandivali East";2.3;26;"50";"100"
"Momo Mia";"Desserts";"Kandivali East";2.3;26;"50";"100"
"Momo Mia";"Pizzas";"Kandivali East";2.3;26;"50";"100"
"Momo Mia";"Burgers";"Kandivali East";2.3;26;"50";"100"
"Momo Mia";"Pastas";"Kandivali East";2.3;26;"50";"100"
"Momo Mia";"Italian";"Kandivali East";2.3;26;"50";"100"
"Hola Pasta - Fresh Gourmet Pasta";"Pastas";"Kandivali East";3.4;21;"Not Available";"149"
"Hola Pasta - Fresh Gourmet Pasta";"Italian";"Kandivali East";3.4;21;"Not Available";"149"
"Hola Pasta - Fresh Gourmet Pasta";"Desserts";"Kandivali East";3.4;21;"Not Available";"149"
"Hola Pasta - Fresh Gourmet Pasta";"Beverages";"Kandivali East";3.4;21;"Not Available";"149"
"Libon The Cake Expert";"Desserts";"Borivali";4.2;28;"Not Available";"449"
"New York Burrito Company";"Mexican";"Kandivali East";4.2;32;"0";"Not Available"
"New York Burrito Company";"American";"Kandivali East";4.2;32;"0";"Not Available"
"New York Burrito Company";"Continental";"Kandivali East";4.2;32;"0";"Not Available"
"New York Burrito Company";"Snacks";"Kandivali East";4.2;32;"0";"Not Available"
"New York Burrito Company";"Beverages";"Kandivali East";4.2;32;"0";"Not Available"
"New York Burrito Company";"Desserts";"Kandivali East";4.2;32;"0";"Not Available"
"The Fresh Press";"Beverages";"Kandivali East";4.2;39;"60";"120"
"The Fresh Press";"Juices";"Kandivali East";4.2;39;"60";"120"
"Dairy Don";"Beverages";"Borivali";3.9;26;"10";"600"
"Dairy Don";"Desserts";"Borivali";3.9;26;"10";"600"
"McCafe by McDonald's";"American";"Kandivali East";3.0;30;"0";"Not Available"
"McCafe by McDonald's";"Beverages";"Kandivali East";3.0;30;"0";"Not Available"
"McCafe by McDonald's";"Desserts";"Kandivali East";3.0;30;"0";"Not Available"
"Bhagwati Pav Bhaji";"Street Food";"Kandivali East";4.1;36;"Not Available";"499"
"Bhagwati Pav Bhaji";"Chinese";"Kandivali East";4.1;36;"Not Available";"499"
"Bhagwati Pav Bhaji";"South Indian";"Kandivali East";4.1;36;"Not Available";"499"
"Bhagwati Pav Bhaji";"North Indian";"Kandivali East";4.1;36;"Not Available";"499"
"Goragandhi Juice Corner & Veg World";"Pastas";"Kandivali East";4.6;34;"0";"Not Available"
"Goragandhi Juice Corner & Veg World";"North Indian";"Kandivali East";4.6;34;"0";"Not Available"
"Goragandhi Juice Corner & Veg World";"South Indian";"Kandivali East";4.6;34;"0";"Not Available"
"Goragandhi Juice Corner & Veg World";"Chinese";"Kandivali East";4.6;34;"0";"Not Available"
"Goragandhi Juice Corner & Veg World";"Indian";"Kandivali East";4.6;34;"0";"Not Available"
"Goragandhi Juice Corner & Veg World";"Chaat";"Kandivali East";4.6;34;"0";"Not Available"
"Goragandhi Juice Corner & Veg World";"Fast Food";"Kandivali East";4.6;34;"0";"Not Available"
"Goragandhi Juice Corner & Veg World";"Maharashtrian";"Kandivali East";4.6;34;"0";"Not Available"
"Goragandhi Juice Corner & Veg World";"Pizzas";"Kandivali East";4.6;34;"0";"Not Available"
"Goragandhi Juice Corner & Veg World";"Juices";"Kandivali East";4.6;34;"0";"Not Available"
"Goragandhi Juice Corner & Veg World";"Mexican";"Kandivali East";4.6;34;"0";"Not Available"
"The Waffle Co.";"Desserts";"Kandivali East";4.4;34;"0";"Not Available"
"The Waffle Co.";"Waffle";"Kandivali East";4.4;34;"0";"Not Available"
"99 Pancakes";"Desserts";"Kandivali East";4.6;32;"Not Available";"449"
"99 Pancakes";"Beverages";"Kandivali East";4.6;32;"Not Available";"449"
"IDC Kitchen";"South Indian";"Kandivali East";4.3;36;"Not Available";"999"
"Burger Hub";"Burgers";"Borivali";4.1;34;"0";"Not Available"
"Burger Hub";"Snacks";"Borivali";4.1;34;"0";"Not Available"
"Burger Hub";"Chinese";"Borivali";4.1;34;"0";"Not Available"
"Delights by INOX";"Snacks";"Kandivali East";4.6;18;"60";"120"
"GLOBO Ice Creams Of The World";"Ice Cream";"Kandivali East";4.4;12;"50";"100"
"GLOBO Ice Creams Of The World";"Desserts";"Kandivali East";4.4;12;"50";"100"
"GLOBO Ice Creams Of The World";"Bakery";"Kandivali East";4.4;12;"50";"100"
"Go Zero - Guilt Free Ice Creams";"Ice Cream";"Kandivali East";4.2;14;"50";"100"
"Go Zero - Guilt Free Ice Creams";"Desserts";"Kandivali East";4.2;14;"50";"100"
"The Momo Factory";"Tibetan";"Kandivali East";4.1;27;"Not Available";"449"
"The Momo Factory";"Chinese";"Kandivali East";4.1;27;"Not Available";"449"
"The Momo Factory";"Asian";"Kandivali East";4.1;27;"Not Available";"449"
"Food Adda";"Burgers";"Kandivali East";4.0;28;"50";"100"
"Food Adda";"Pizzas";"Kandivali East";4.0;28;"50";"100"
"Food Adda";"Fast Food";"Kandivali East";4.0;28;"50";"100"
"Food Adda";"Beverages";"Kandivali East";4.0;28;"50";"100"
"Bhatti Chicken - Grilled, NOT Fried!";"North Indian";"Kandivali East";4.2;29;"50";"100"
"Bhatti Chicken - Grilled, NOT Fried!";"Snacks";"Kandivali East";4.2;29;"50";"100"
"Bhatti Chicken - Grilled, NOT Fried!";"Fast Food";"Kandivali East";4.2;29;"50";"100"
"Bhatti Chicken - Grilled, NOT Fried!";"Tandoor";"Kandivali East";4.2;29;"50";"100"
"Mehfil by Behrouz";"Biryani";"Kandivali East";4.4;29;"40";"80"
"Mehfil by Behrouz";"North Indian";"Kandivali East";4.4;29;"40";"80"
"Mehfil by Behrouz";"Kebabs";"Kandivali East";4.4;29;"40";"80"
"Mehfil by Behrouz";"Mughlai";"Kandivali East";4.4;29;"40";"80"
"Mehfil by Behrouz";"Lucknowi";"Kandivali East";4.4;29;"40";"80"
"Mehfil by Behrouz";"Hyderabadi";"Kandivali East";4.4;29;"40";"80"
"Mehfil by Behrouz";"Desserts";"Kandivali East";4.4;29;"40";"80"
"Mehfil by Behrouz";"Beverages";"Kandivali East";4.4;29;"40";"80"
"Tewari Brothers";"Snacks";"Borivali";4.6;33;"0";"Not Available"
"Tewari Brothers";"Sweets";"Borivali";4.6;33;"0";"Not Available"
"Tewari Brothers";"North Indian";"Borivali";4.6;33;"0";"Not Available"
"Tewari Brothers";"Beverages";"Borivali";4.6;33;"0";"Not Available"
"Tewari Brothers";"Desserts";"Borivali";4.6;33;"0";"Not Available"
"World Of Paratha";"North Indian";"Borivali";4.4;33;"0";"Not Available"
"World Of Paratha";"Beverages";"Borivali";4.4;33;"0";"Not Available"
"Bhagwati Veg Restaurant";"North Indian";"Kandivali East";4.3;35;"Not Available";"499"
"Bhagwati Veg Restaurant";"Chinese";"Kandivali East";4.3;35;"Not Available";"499"
"Bhagwati Veg Restaurant";"Biryani";"Kandivali East";4.3;35;"Not Available";"499"
"Bhagwati Veg Restaurant";"South Indian";"Kandivali East";4.3;35;"Not Available";"499"
"Kwality Walls Frozen Dessert and Ice Cream Shop";"Desserts";"Kandivali East";4.8;15;"50";"100"
"Kwality Walls Frozen Dessert and Ice Cream Shop";"Ice Cream";"Kandivali East";4.8;15;"50";"100"
"Kwality Walls Frozen Dessert and Ice Cream Shop";"Ice Cream Cakes";"Kandivali East";4.8;15;"50";"100"
"Anand Sweets & Savouries";"Sweets";"Kandivali East";4.7;40;"Not Available";"499"
"Anand Sweets & Savouries";"Desserts";"Kandivali East";4.7;40;"Not Available";"499"
"Myfroyoland - Premium Frozen Yogurt";"Desserts";"Kandivali East";4.4;28;"10";"1500"
"Myfroyoland - Premium Frozen Yogurt";"Ice Cream";"Kandivali East";4.4;28;"10";"1500"
"Myfroyoland - Premium Frozen Yogurt";"Healthy Food";"Kandivali East";4.4;28;"10";"1500"
"Sweetish House Mafia";"Desserts";"Kandivali East";4.2;30;"30";"150"
"Natural Ice Cream";"Ice Cream";"Kandivali East";4.7;21;"20";"Not Available"
"Natural Ice Cream";"Desserts";"Kandivali East";4.7;21;"20";"Not Available"
"Chinese Wok";"Chinese";"Kandivali East";4.2;21;"50";"100"
"Chinese Wok";"Asian";"Kandivali East";4.2;21;"50";"100"
"Chinese Wok";"Tibetan";"Kandivali East";4.2;21;"50";"100"
"Chinese Wok";"Desserts";"Kandivali East";4.2;21;"50";"100"
"The Belgian Waffle Co.";"Waffle";"Kandivali East";4.5;27;"20";"50"
"The Belgian Waffle Co.";"Desserts";"Kandivali East";4.5;27;"20";"50"
"The Belgian Waffle Co.";"Ice Cream";"Kandivali East";4.5;27;"20";"50"
"Ghar Ki Rasoi";"North Indian";"Kandivali East";4.1;32;"0";"Not Available"
"Mamledar Misal";"Maharashtrian";"Kandivali East";4.0;27;"Not Available";"749"
"Mamledar Misal";"Street Food";"Kandivali East";4.0;27;"Not Available";"749"
"Chaayos Chai+Snacks=Relax";"Bakery";"Kandivali East";4.5;18;"60";"120"
"Chaayos Chai+Snacks=Relax";"Beverages";"Kandivali East";4.5;18;"60";"120"
"Chaayos Chai+Snacks=Relax";"Chaat";"Kandivali East";4.5;18;"60";"120"
"Chaayos Chai+Snacks=Relax";"Desserts";"Kandivali East";4.5;18;"60";"120"
"Chaayos Chai+Snacks=Relax";"Home Food";"Kandivali East";4.5;18;"60";"120"
"Chaayos Chai+Snacks=Relax";"Italian";"Kandivali East";4.5;18;"60";"120"
"Chaayos Chai+Snacks=Relax";"Maharashtrian";"Kandivali East";4.5;18;"60";"120"
"Chaayos Chai+Snacks=Relax";"Snacks";"Kandivali East";4.5;18;"60";"120"
"Chaayos Chai+Snacks=Relax";"Street Food";"Kandivali East";4.5;18;"60";"120"
"Chaayos Chai+Snacks=Relax";"Sweets";"Kandivali East";4.5;18;"60";"120"
"The Good Bowl";"Biryani";"Kandivali East";4.3;24;"Not Available";"799"
"The Good Bowl";"North Indian";"Kandivali East";4.3;24;"Not Available";"799"
"The Good Bowl";"Pastas";"Kandivali East";4.3;24;"Not Available";"799"
"The Good Bowl";"Punjabi";"Kandivali East";4.3;24;"Not Available";"799"
"The Good Bowl";"Desserts";"Kandivali East";4.3;24;"Not Available";"799"
"The Good Bowl";"Beverages";"Kandivali East";4.3;24;"Not Available";"799"
"BOX8 - Desi Meals";"North Indian";"Kandivali East";4.4;16;"50";"100"
"BOX8 - Desi Meals";"Biryani";"Kandivali East";4.4;16;"50";"100"
"BOX8 - Desi Meals";"Thalis";"Kandivali East";4.4;16;"50";"100"
"BOX8 - Desi Meals";"Home Food";"Kandivali East";4.4;16;"50";"100"
"Behrouz Biryani";"Biryani";"Kandivali East";4.2;22;"60";"110"
"Behrouz Biryani";"North Indian";"Kandivali East";4.2;22;"60";"110"
"Behrouz Biryani";"Kebabs";"Kandivali East";4.2;22;"60";"110"
"Behrouz Biryani";"Mughlai";"Kandivali East";4.2;22;"60";"110"
"Behrouz Biryani";"Lucknowi";"Kandivali East";4.2;22;"60";"110"
"Behrouz Biryani";"Hyderabadi";"Kandivali East";4.2;22;"60";"110"
"Behrouz Biryani";"Desserts";"Kandivali East";4.2;22;"60";"110"
"Behrouz Biryani";"Beverages";"Kandivali East";4.2;22;"60";"110"
"Faasos - Wraps, Rolls & Shawarma";"Kebabs";"Kandivali East";4.1;26;"60";"110"
"Faasos - Wraps, Rolls & Shawarma";"Fast Food";"Kandivali East";4.1;26;"60";"110"
"Faasos - Wraps, Rolls & Shawarma";"Snacks";"Kandivali East";4.1;26;"60";"110"
"Faasos - Wraps, Rolls & Shawarma";"North Indian";"Kandivali East";4.1;26;"60";"110"
"Faasos - Wraps, Rolls & Shawarma";"American";"Kandivali East";4.1;26;"60";"110"
"Faasos - Wraps, Rolls & Shawarma";"Healthy Food";"Kandivali East";4.1;26;"60";"110"
"Faasos - Wraps, Rolls & Shawarma";"Desserts";"Kandivali East";4.1;26;"60";"110"
"Faasos - Wraps, Rolls & Shawarma";"Beverages";"Kandivali East";4.1;26;"60";"110"
"LunchBox - Meals and Thalis";"Biryani";"Kandivali East";4.3;26;"Not Available";"159"
"LunchBox - Meals and Thalis";"North Indian";"Kandivali East";4.3;26;"Not Available";"159"
"LunchBox - Meals and Thalis";"Punjabi";"Kandivali East";4.3;26;"Not Available";"159"
"LunchBox - Meals and Thalis";"Healthy Food";"Kandivali East";4.3;26;"Not Available";"159"
"LunchBox - Meals and Thalis";"Desserts";"Kandivali East";4.3;26;"Not Available";"159"
"LunchBox - Meals and Thalis";"Beverages";"Kandivali East";4.3;26;"Not Available";"159"
"Subway";"Salads";"Kandivali East";4.0;26;"40";"80"
"Subway";"Snacks";"Kandivali East";4.0;26;"40";"80"
"Subway";"Desserts";"Kandivali East";4.0;26;"40";"80"
"Subway";"Beverages";"Kandivali East";4.0;26;"40";"80"
"Mohanlal S Mithaiwala";"Sweets";"Borivali";4.9;33;"0";"Not Available"
"Mohanlal S Mithaiwala";"Desserts";"Borivali";4.9;33;"0";"Not Available"
"Mohanlal S Mithaiwala";"Snacks";"Borivali";4.9;33;"0";"Not Available"
"Parsi Dairy Farm";"Indian";"Borivali";4.6;31;"0";"Not Available"
"Adarsh";"Snacks";"Borivali";4.5;31;"10";"1900"
"Adarsh";"Sweets";"Borivali";4.5;31;"10";"1900"
"Adarsh";"Bakery";"Borivali";4.5;31;"10";"1900"
"Mama Mia! - Italian Ice Creams & Cakes";"Bakery";"Borivali";4.4;27;"Not Available";"599"
"Mama Mia! - Italian Ice Creams & Cakes";"Desserts";"Borivali";4.4;27;"Not Available";"599"
"Mama Mia! - Italian Ice Creams & Cakes";"Ice Cream";"Borivali";4.4;27;"Not Available";"599"
"Trishiv Chinese Corner";"Chinese";"Borivali";4.1;34;"10";"1000"
"Trishiv Chinese Corner";"Fast Food";"Borivali";4.1;34;"10";"1000"
"Trishiv Chinese Corner";"Street Food";"Borivali";4.1;34;"10";"1000"
"Trishiv Chinese Corner";"North Indian";"Borivali";4.1;34;"10";"1000"
"Baskin Robbins - Ice Cream Desserts";"Desserts";"Kandivali East";4.6;13;"30";"75"
"Wagh Bakri Tea Lounge";"Beverages";"Borivali";3.5;39;"20";"700"
"Wagh Bakri Tea Lounge";"Snacks";"Borivali";3.5;39;"20";"700"
"Wagh Bakri Tea Lounge";"Fast Food";"Borivali";3.5;39;"20";"700"
"Wagh Bakri Tea Lounge";"Street Food";"Borivali";3.5;39;"20";"700"
"Wagh Bakri Tea Lounge";"Desserts";"Borivali";3.5;39;"20";"700"
"Chitale Xpress";"Sweets";"Borivali";4.7;28;"0";"Not Available"
"Chitale Xpress";"Desserts";"Borivali";4.7;28;"0";"Not Available"
"Cheesecakes By CakeZone";"Bakery";"L T Road Junction";4.4;33;"Not Available";"699"
"Cheesecakes By CakeZone";"Desserts";"L T Road Junction";4.4;33;"Not Available";"699"
"Cheesecakes By CakeZone";"Sweets";"L T Road Junction";4.4;33;"Not Available";"699"
"Cheesecakes By CakeZone";"Beverages";"L T Road Junction";4.4;33;"Not Available";"699"
"Cheesecakes By CakeZone";"Ice Cream";"L T Road Junction";4.4;33;"Not Available";"699"
"Cheesecakes By CakeZone";"Juices";"L T Road Junction";4.4;33;"Not Available";"699"
"Cheesecakes By CakeZone";"Bengali";"L T Road Junction";4.4;33;"Not Available";"699"
"Birdy's Cake Shop";"Desserts";"Kandivali East";4.1;35;"0";"Not Available"
"Birdy's Cake Shop";"Bakery";"Kandivali East";4.1;35;"0";"Not Available"
"Jeden-The Cake Expert";"Desserts";"Kandivali East";4.3;31;"Not Available";"599"
"Jeden-The Cake Expert";"Bakery";"Kandivali East";4.3;31;"Not Available";"599"
"Jeden-The Cake Expert";"Sweets";"Kandivali East";4.3;31;"Not Available";"599"
"Iceberg Organic Icecreams";"Ice Cream";"Borivali";4.1;36;"Not Available";"299"
"Oven Story Pizza - Standout Toppings";"Pizzas";"Kandivali East";4.4;28;"Not Available";"899"
"Oven Story Pizza - Standout Toppings";"Pastas";"Kandivali East";4.4;28;"Not Available";"899"
"Oven Story Pizza - Standout Toppings";"Italian";"Kandivali East";4.4;28;"Not Available";"899"
"Oven Story Pizza - Standout Toppings";"Desserts";"Kandivali East";4.4;28;"Not Available";"899"
"Oven Story Pizza - Standout Toppings";"Beverages";"Kandivali East";4.4;28;"Not Available";"899"
"Ovenfresh Cakes And Desserts";"Bakery";"Borivali";4.1;34;"Not Available";"399"
"Ovenfresh Cakes And Desserts";"Desserts";"Borivali";4.1;34;"Not Available";"399"
"Ovenfresh Cakes And Desserts";"Beverages";"Borivali";4.1;34;"Not Available";"399"
"Ovenfresh Cakes And Desserts";"Ice Cream";"Borivali";4.1;34;"Not Available";"399"
"Ovenfresh Cakes And Desserts";"Sweets";"Borivali";4.1;34;"Not Available";"399"
"Ovenfresh Cakes And Desserts";"Juices";"Borivali";4.1;34;"Not Available";"399"
"Ovenfresh Cakes And Desserts";"Bengali";"Borivali";4.1;34;"Not Available";"399"
"Ovenfresh Cakes And Desserts";"Pizzas";"Borivali";4.1;34;"Not Available";"399"
"Vadilal Ice Creams";"Ice Cream";"Kandivali East";4.1;35;"Not Available";"399"
"Vadilal Ice Creams";"Desserts";"Kandivali East";4.1;35;"Not Available";"399"
"Amore Gelato - Italian Ice Cream";"Ice Cream";"Borivali";4.4;34;"0";"Not Available"
"Amore Gelato - Italian Ice Cream";"Desserts";"Borivali";4.4;34;"0";"Not Available"
"Burger King";"Burgers";"Kandivali East";4.3;39;"60";"120"
"Burger King";"American";"Kandivali East";4.3;39;"60";"120"
"ITC Fabelle Chocolates";"Bakery";"L T Road Junction";4.7;33;"25";"179"
"ITC Fabelle Chocolates";"Desserts";"L T Road Junction";4.7;33;"25";"179"
"Mad Over Donuts";"Desserts";"Kandivali East";4.6;27;"50";"100"
"Mad Over Donuts";"Sweets";"Kandivali East";4.6;27;"50";"100"
"Mad Over Donuts";"Bakery";"Kandivali East";4.6;27;"50";"100"
"Frozen Bottle - Milkshakes, Desserts And Ice Cream";"Beverages";"Kandivali East";4.3;15;"Not Available";"449"
"Frozen Bottle - Milkshakes, Desserts And Ice Cream";"Desserts";"Kandivali East";4.3;15;"Not Available";"449"
"Frozen Bottle - Milkshakes, Desserts And Ice Cream";"Ice Cream";"Kandivali East";4.3;15;"Not Available";"449"
"Frozen Bottle - Milkshakes, Desserts And Ice Cream";"Waffle";"Kandivali East";4.3;15;"Not Available";"449"
"Frozen Bottle - Milkshakes, Desserts And Ice Cream";"Bakery";"Kandivali East";4.3;15;"Not Available";"449"
"Frozen Bottle - Milkshakes, Desserts And Ice Cream";"Healthy Food";"Kandivali East";4.3;15;"Not Available";"449"
"Gianis - Ice Cream, Shakes & Sundaes";"Ice Cream";"Kandivali East";4.6;15;"0";"Not Available"
